,node,in_degree_weighted,in_degree,out_degree_weighted,out_degree
36257,36257,-1,1,0,0
36258,36258,-1,1,0,0
36259,36259,-1,1,5,5
36260,36260,-1,1,0,0
36261,36261,1,1,0,0
36262,36262,0,0,2,2
36263,36263,0,0,1,1
36264,36264,0,0,1,1
36265,36265,0,0,1,1
36266,36266,0,0,1,1
36267,36267,1,1,0,0
36268,36268,0,0,2,2
36269,36269,0,0,2,2
36270,36270,4,6,0,0
36271,36271,0,0,1,1
36272,36272,0,0,6,6
36273,36273,0,0,1,1
36274,36274,0,2,3,3
36275,36275,1,1,0,0
36276,36276,1,1,1,1
36277,36277,0,0,2,2
36278,36278,0,0,-1,1
36279,36279,1,1,0,0
36280,36280,0,0,-1,1
36281,36281,0,0,17,17
36282,36282,1,1,0,0
36283,36283,1,1,9,9
36284,36284,-1,3,0,0
36285,36285,1,1,1,1
36286,36286,1,1,0,0
36287,36287,0,0,-1,1
36288,36288,0,0,4,4
36289,36289,0,0,4,4
36290,36290,0,0,-1,1
36291,36291,0,0,1,1
36292,36292,0,0,1,1
36293,36293,1,1,1,1
36294,36294,0,0,2,2
36295,36295,-1,1,0,0
36296,36296,-1,1,0,0
36297,36297,-1,1,0,0
36298,36298,-1,1,0,0
36299,36299,0,2,0,0
36300,36300,-1,1,0,0
36301,36301,0,0,2,2
36302,36302,1,1,0,0
36303,36303,0,0,1,1
36304,36304,0,0,-48,48
36305,36305,-2,2,0,0
36306,36306,0,0,-2,2
36307,36307,0,0,2,2
36308,36308,0,0,1,1
36309,36309,1,1,0,0
36310,36310,1,1,0,0
36311,36311,1,1,0,0
36312,36312,1,1,0,0
36313,36313,1,1,0,0
36314,36314,1,1,0,0
36315,36315,1,1,0,0
36316,36316,1,1,0,0
36317,36317,0,0,1,1
36318,36318,0,0,2,2
36319,36319,0,0,-1,3
36320,36320,-1,1,0,0
36321,36321,0,0,1,1
36322,36322,0,0,1,1
36323,36323,0,0,2,2
36324,36324,1,1,0,0
36325,36325,1,1,2,2
36326,36326,3,3,9,9
36327,36327,0,0,-3,3
36328,36328,0,0,2,2
36329,36329,1,1,0,0
36330,36330,0,0,1,1
36331,36331,-1,1,0,0
36332,36332,-1,1,0,0
36333,36333,-1,1,0,0
36334,36334,-1,1,2,2
36335,36335,-1,1,1,1
36336,36336,0,2,0,0
36337,36337,-1,1,0,0
36338,36338,0,0,-1,1
36339,36339,0,0,-1,1
36340,36340,0,0,3,3
36341,36341,1,1,2,2
36342,36342,0,0,10,10
36343,36343,1,1,0,0
36344,36344,1,1,0,0
36345,36345,1,1,0,0
36346,36346,2,2,0,0
36347,36347,1,1,2,2
36348,36348,0,0,1,1
36349,36349,0,0,1,1
36350,36350,-2,2,0,0
36351,36351,-1,1,0,0
36352,36352,-1,1,0,0
36353,36353,-1,1,0,0
36354,36354,0,0,-1,1
36355,36355,1,1,1,1
36356,36356,0,0,1,1
36357,36357,-1,1,2,2
36358,36358,1,1,0,0
36359,36359,0,2,0,0
36360,36360,-2,2,0,0
36361,36361,0,0,2,2
36362,36362,1,1,0,0
36363,36363,0,0,3,3
36364,36364,0,0,1,1
36365,36365,0,0,0,2
36366,36366,0,0,1,1
36367,36367,0,0,1,1
36368,36368,0,0,1,1
36369,36369,0,0,-3,3
36370,36370,0,0,1,1
36371,36371,0,0,-1,1
36372,36372,0,0,3,3
36373,36373,0,0,1,1
36374,36374,1,1,0,0
36375,36375,2,2,0,0
36376,36376,0,0,2,2
36377,36377,1,1,0,0
36378,36378,2,2,0,0
36379,36379,0,0,2,2
36380,36380,1,1,0,0
36381,36381,0,0,2,2
36382,36382,0,0,2,2
36383,36383,0,0,6,6
36384,36384,0,0,2,2
36385,36385,1,1,2,2
36386,36386,0,0,1,1
36387,36387,0,0,2,2
36388,36388,0,0,7,7
36389,36389,0,0,1,1
36390,36390,0,0,1,1
36391,36391,-1,1,0,0
36392,36392,-1,1,0,0
36393,36393,-1,1,0,0
36394,36394,-1,1,1,1
36395,36395,0,0,-1,1
36396,36396,0,2,0,0
36397,36397,0,0,1,1
36398,36398,0,0,3,5
36399,36399,-1,1,0,0
36400,36400,-1,1,0,0
36401,36401,-1,1,0,0
36402,36402,-1,1,0,0
36403,36403,0,0,2,2
36404,36404,0,0,2,2
36405,36405,0,0,3,3
36406,36406,0,0,1,1
36407,36407,1,1,0,0
36408,36408,0,0,1,1
36409,36409,0,0,-1,1
36410,36410,0,0,1,1
36411,36411,0,0,2,2
36412,36412,0,0,1,1
36413,36413,0,0,1,1
36414,36414,0,0,1,1
36415,36415,1,1,2,2
36416,36416,0,0,1,1
36417,36417,0,0,5,5
36418,36418,1,1,0,0
36419,36419,0,0,1,1
36420,36420,1,1,1,1
36421,36421,0,0,12,12
36422,36422,1,1,0,0
36423,36423,0,0,-1,1
36424,36424,0,0,5,5
36425,36425,1,1,0,0
36426,36426,0,0,1,1
36427,36427,0,0,-4,4
36428,36428,0,0,-1,1
36429,36429,0,0,1,1
36430,36430,0,0,1,1
36431,36431,0,0,1,1
36432,36432,0,0,2,2
36433,36433,1,1,1,1
36434,36434,1,1,0,0
36435,36435,0,0,-3,3
36436,36436,0,0,-1,1
36437,36437,1,1,0,0
36438,36438,0,0,1,1
36439,36439,-1,1,2,2
36440,36440,0,0,-49,49
36441,36441,-1,1,1,1
36442,36442,0,0,1,1
36443,36443,0,0,1,1
36444,36444,1,1,0,0
36445,36445,0,0,1,1
36446,36446,0,0,1,1
36447,36447,0,0,2,2
36448,36448,0,0,2,2
36449,36449,-1,1,0,0
36450,36450,0,0,1,1
36451,36451,0,0,1,1
36452,36452,0,0,1,1
36453,36453,0,0,1,1
36454,36454,0,0,0,2
36455,36455,0,0,1,1
36456,36456,0,0,1,1
36457,36457,1,1,3,3
36458,36458,0,0,1,1
36459,36459,0,0,1,1
36460,36460,0,0,7,7
36461,36461,0,0,7,7
36462,36462,1,1,0,0
36463,36463,1,1,2,2
36464,36464,0,0,1,1
36465,36465,0,0,2,2
36466,36466,0,0,1,1
36467,36467,0,0,1,1
36468,36468,0,0,2,2
36469,36469,1,1,0,0
36470,36470,0,0,0,2
36471,36471,1,1,0,0
36472,36472,1,1,0,0
36473,36473,1,1,0,0
36474,36474,1,1,0,0
36475,36475,1,1,0,0
36476,36476,1,1,0,0
36477,36477,1,1,0,0
36478,36478,1,1,0,0
36479,36479,2,2,0,0
36480,36480,1,1,0,0
36481,36481,1,1,-1,1
36482,36482,1,1,0,0
36483,36483,1,1,0,0
36484,36484,1,1,0,0
36485,36485,1,1,3,3
36486,36486,-1,1,0,0
36487,36487,0,0,1,1
36488,36488,0,0,6,6
36489,36489,1,1,0,0
36490,36490,0,0,2,2
36491,36491,0,0,2,2
36492,36492,0,0,3,3
36493,36493,0,0,2,2
36494,36494,0,0,7,7
36495,36495,0,0,3,3
36496,36496,0,0,1,1
36497,36497,1,1,0,0
36498,36498,1,1,0,0
36499,36499,4,4,0,0
36500,36500,1,1,0,0
36501,36501,1,1,0,0
36502,36502,0,0,1,1
36503,36503,0,0,1,1
36504,36504,1,1,1,1
36505,36505,0,2,5,5
36506,36506,0,0,1,1
36507,36507,0,0,1,1
36508,36508,0,0,-3,3
36509,36509,0,0,6,6
36510,36510,0,0,-1,1
36511,36511,0,0,1,1
36512,36512,0,0,-2,2
36513,36513,0,0,1,1
36514,36514,0,0,1,1
36515,36515,1,1,0,0
36516,36516,1,1,2,2
36517,36517,0,0,-4,4
36518,36518,0,0,5,5
36519,36519,1,1,0,0
36520,36520,0,0,1,1
36521,36521,0,0,1,1
36522,36522,0,0,1,1
36523,36523,-1,1,0,0
36524,36524,0,0,-1,1
36525,36525,0,0,2,2
36526,36526,1,1,0,0
36527,36527,0,0,1,1
36528,36528,0,0,1,1
36529,36529,0,0,3,3
36530,36530,0,0,2,2
36531,36531,0,0,3,3
36532,36532,0,0,1,1
36533,36533,0,0,8,8
36534,36534,0,0,1,1
36535,36535,3,3,0,0
36536,36536,1,1,0,0
36537,36537,0,0,1,1
36538,36538,-2,2,0,0
36539,36539,0,0,1,1
36540,36540,0,0,1,1
36541,36541,-1,1,0,0
36542,36542,0,0,-1,1
36543,36543,0,0,-1,1
36544,36544,0,0,3,3
36545,36545,0,0,0,2
36546,36546,1,1,0,0
36547,36547,0,0,7,7
36548,36548,0,0,1,1
36549,36549,0,0,3,3
36550,36550,0,0,2,2
36551,36551,1,1,0,0
36552,36552,0,0,-2,2
36553,36553,1,1,0,0
36554,36554,1,1,1,1
36555,36555,0,0,-200,200
36556,36556,-1,1,0,0
36557,36557,-1,1,0,0
36558,36558,-1,1,0,0
36559,36559,-2,2,0,0
36560,36560,-1,1,0,0
36561,36561,-1,1,0,0
36562,36562,-1,1,0,0
36563,36563,-1,1,0,0
36564,36564,-1,1,0,0
36565,36565,-1,1,0,0
36566,36566,-1,1,0,0
36567,36567,0,2,0,0
36568,36568,-1,1,0,0
36569,36569,-1,1,0,0
36570,36570,-1,1,0,0
36571,36571,-1,1,0,0
36572,36572,-1,1,0,0
36573,36573,-1,1,0,0
36574,36574,-1,1,0,0
36575,36575,-1,1,0,0
36576,36576,-1,1,0,0
36577,36577,-1,1,0,0
36578,36578,-1,1,0,0
36579,36579,-1,1,0,0
36580,36580,-1,1,0,0
36581,36581,-1,1,0,0
36582,36582,-1,1,0,0
36583,36583,-1,1,0,0
36584,36584,-1,1,0,0
36585,36585,-1,1,0,0
36586,36586,-1,1,0,0
36587,36587,0,0,4,4
36588,36588,1,1,0,0
36589,36589,1,1,2,2
36590,36590,1,1,2,2
36591,36591,0,0,1,1
36592,36592,0,0,1,1
36593,36593,1,1,1,1
36594,36594,2,2,0,0
36595,36595,1,1,0,0
36596,36596,1,1,0,0
36597,36597,1,1,0,0
36598,36598,1,1,1,1
36599,36599,1,1,4,4
36600,36600,1,1,1,1
36601,36601,1,1,2,2
36602,36602,1,1,19,19
36603,36603,4,4,6,8
36604,36604,1,1,1,1
36605,36605,1,1,1,1
36606,36606,1,1,10,10
36607,36607,2,2,0,0
36608,36608,1,1,2,2
36609,36609,0,0,1,1
36610,36610,0,0,1,1
36611,36611,0,0,1,1
36612,36612,0,0,1,1
36613,36613,0,0,2,2
36614,36614,0,0,1,1
36615,36615,1,1,0,0
36616,36616,0,0,1,1
36617,36617,0,0,3,3
36618,36618,0,0,3,3
36619,36619,0,0,1,1
36620,36620,0,0,7,7
36621,36621,0,0,4,4
36622,36622,0,0,1,1
36623,36623,0,0,-1,1
36624,36624,1,1,0,0
36625,36625,0,0,1,1
36626,36626,0,0,2,2
36627,36627,0,0,1,1
36628,36628,-1,1,0,0
36629,36629,0,0,-1,1
36630,36630,0,0,2,2
36631,36631,0,0,0,2
36632,36632,1,1,0,0
36633,36633,0,0,2,2
36634,36634,1,1,0,0
36635,36635,1,1,0,0
36636,36636,1,1,1,1
36637,36637,0,0,24,24
36638,36638,1,1,0,0
36639,36639,1,1,0,0
36640,36640,0,0,1,1
36641,36641,-1,1,0,0
36642,36642,-1,1,0,0
36643,36643,0,0,-4,4
36644,36644,0,4,0,0
36645,36645,1,1,0,0
36646,36646,1,1,1,1
36647,36647,1,1,0,0
36648,36648,1,1,0,0
36649,36649,0,2,0,0
36650,36650,1,1,0,0
36651,36651,-3,5,0,0
36652,36652,1,1,0,0
36653,36653,0,0,2,2
36654,36654,0,0,1,1
36655,36655,0,0,1,1
36656,36656,0,0,1,1
36657,36657,0,0,2,2
36658,36658,1,1,0,0
36659,36659,0,0,1,1
36660,36660,0,0,4,4
36661,36661,0,0,1,1
36662,36662,0,2,-1,1
36663,36663,0,0,3,3
36664,36664,0,0,1,1
36665,36665,1,1,4,4
36666,36666,0,0,1,1
36667,36667,0,0,1,1
36668,36668,0,0,2,2
36669,36669,0,0,1,1
36670,36670,0,0,1,1
36671,36671,0,0,3,3
36672,36672,1,1,0,0
36673,36673,0,0,-14,14
36674,36674,1,1,18,18
36675,36675,1,1,0,0
36676,36676,0,0,3,3
36677,36677,0,0,-1,1
36678,36678,0,0,7,7
36679,36679,-1,1,0,0
36680,36680,-1,1,0,0
36681,36681,-1,1,0,0
36682,36682,-1,1,0,0
36683,36683,-1,1,0,0
36684,36684,-1,1,0,0
36685,36685,-2,2,0,0
36686,36686,-1,1,0,0
36687,36687,-1,1,0,0
36688,36688,-1,1,1,1
36689,36689,-1,1,0,0
36690,36690,-1,1,8,8
36691,36691,-1,1,1,1
36692,36692,-1,1,4,4
36693,36693,-1,1,0,0
36694,36694,-1,1,0,0
36695,36695,-1,1,1,1
36696,36696,-1,1,0,0
36697,36697,1,1,0,0
36698,36698,0,0,1,1
36699,36699,0,0,1,1
36700,36700,0,0,-1,1
36701,36701,0,0,-1,3
36702,36702,0,0,1,1
36703,36703,0,0,1,1
36704,36704,0,0,1,1
36705,36705,1,1,0,0
36706,36706,1,1,0,0
36707,36707,1,1,0,0
36708,36708,-1,1,0,0
36709,36709,1,1,0,0
36710,36710,1,1,0,0
36711,36711,1,1,0,0
36712,36712,0,0,1,1
36713,36713,1,1,0,0
36714,36714,0,0,0,2
36715,36715,0,0,3,3
36716,36716,2,2,0,0
36717,36717,0,0,1,3
36718,36718,0,0,3,3
36719,36719,1,1,0,0
36720,36720,0,0,1,1
36721,36721,0,0,1,5
36722,36722,0,0,1,1
36723,36723,0,0,2,2
36724,36724,0,0,4,4
36725,36725,1,1,0,0
36726,36726,0,0,1,1
36727,36727,0,0,1,1
36728,36728,0,0,2,2
36729,36729,0,0,1,1
36730,36730,1,1,0,0
36731,36731,1,1,0,0
36732,36732,0,0,1,1
36733,36733,0,0,1,1
36734,36734,0,0,1,1
36735,36735,-1,1,0,0
36736,36736,-1,1,0,0
36737,36737,0,0,1,1
36738,36738,1,1,0,0
36739,36739,-1,1,2,2
36740,36740,0,0,1,1
36741,36741,0,0,1,1
36742,36742,0,0,2,2
36743,36743,0,0,2,2
36744,36744,2,2,2,2
36745,36745,0,0,1,1
36746,36746,0,0,1,1
36747,36747,0,0,1,1
36748,36748,0,0,1,1
36749,36749,1,1,0,0
36750,36750,0,0,4,4
36751,36751,1,1,0,0
36752,36752,1,1,0,0
36753,36753,0,0,1,1
36754,36754,0,0,4,4
36755,36755,1,1,0,0
36756,36756,0,0,1,1
36757,36757,-2,2,0,0
36758,36758,0,0,1,1
36759,36759,0,0,2,2
36760,36760,0,0,-199,199
36761,36761,-1,1,0,0
36762,36762,-1,1,0,0
36763,36763,-1,1,0,0
36764,36764,-1,1,0,0
36765,36765,-1,1,1,1
36766,36766,-1,1,0,0
36767,36767,-1,1,0,0
36768,36768,-1,1,0,0
36769,36769,-1,1,0,0
36770,36770,1,1,0,0
36771,36771,0,0,1,1
36772,36772,0,0,1,1
36773,36773,0,0,4,4
36774,36774,0,0,2,2
36775,36775,0,0,1,1
36776,36776,1,1,1,1
36777,36777,0,0,1,1
36778,36778,0,0,1,1
36779,36779,0,0,1,1
36780,36780,0,0,2,2
36781,36781,0,0,2,2
36782,36782,0,0,1,1
36783,36783,0,0,1,1
36784,36784,1,1,0,0
36785,36785,0,0,-2,2
36786,36786,0,0,1,1
36787,36787,0,0,4,4
36788,36788,0,0,3,3
36789,36789,-1,1,0,0
36790,36790,1,1,0,0
36791,36791,-2,2,0,0
36792,36792,-1,1,0,0
36793,36793,-1,1,1,1
36794,36794,-1,1,1,1
36795,36795,-1,1,0,0
36796,36796,-1,1,0,0
36797,36797,-1,1,0,0
36798,36798,-1,1,0,0
36799,36799,0,0,1,1
36800,36800,0,0,1,1
36801,36801,0,0,-10,12
36802,36802,0,0,1,1
36803,36803,0,0,1,1
36804,36804,0,0,1,1
36805,36805,1,1,-1,1
36806,36806,0,0,2,2
36807,36807,0,0,2,2
36808,36808,0,0,-1,1
36809,36809,0,0,1,1
36810,36810,1,1,0,0
36811,36811,1,1,2,2
36812,36812,1,1,7,7
36813,36813,0,0,1,1
36814,36814,0,0,4,4
36815,36815,0,0,-3,3
36816,36816,0,0,1,1
36817,36817,1,1,0,0
36818,36818,1,1,0,0
36819,36819,0,0,1,1
36820,36820,0,0,2,2
36821,36821,0,0,2,2
36822,36822,0,0,3,3
36823,36823,0,0,1,1
36824,36824,0,0,2,2
36825,36825,1,1,0,0
36826,36826,0,0,1,1
36827,36827,0,0,1,1
36828,36828,0,0,1,1
36829,36829,0,0,4,4
36830,36830,1,1,5,5
36831,36831,0,0,1,1
36832,36832,0,0,2,2
36833,36833,0,0,1,1
36834,36834,0,0,-1,1
36835,36835,0,0,1,1
36836,36836,0,0,1,1
36837,36837,0,0,1,1
36838,36838,0,0,1,1
36839,36839,-1,1,0,0
36840,36840,0,0,1,1
36841,36841,1,1,0,0
36842,36842,0,0,1,1
36843,36843,0,0,-1,1
36844,36844,0,2,0,0
36845,36845,-1,1,0,0
36846,36846,-1,1,0,0
36847,36847,-1,1,0,0
36848,36848,-1,1,0,0
36849,36849,0,0,1,1
36850,36850,2,2,7,7
36851,36851,1,1,1,1
36852,36852,1,1,63,63
36853,36853,1,1,2,2
36854,36854,1,1,4,4
36855,36855,1,1,2,2
36856,36856,1,1,3,3
36857,36857,0,0,1,1
36858,36858,0,0,1,1
36859,36859,1,1,0,0
36860,36860,1,1,2,2
36861,36861,1,1,0,0
36862,36862,2,2,1,1
36863,36863,1,1,1,1
36864,36864,0,0,1,1
36865,36865,0,0,1,1
36866,36866,0,0,1,1
36867,36867,0,0,7,7
36868,36868,0,0,2,2
36869,36869,1,1,-9,9
36870,36870,0,0,-2,4
36871,36871,0,0,1,1
36872,36872,0,0,1,1
36873,36873,0,0,-1,1
36874,36874,0,0,1,1
36875,36875,0,0,1,1
36876,36876,0,0,6,6
36877,36877,0,0,2,2
36878,36878,1,1,0,0
36879,36879,0,0,1,1
36880,36880,0,0,1,1
36881,36881,0,0,3,3
36882,36882,0,0,2,2
36883,36883,0,0,1,1
36884,36884,0,0,1,1
36885,36885,0,0,1,1
36886,36886,0,0,-13,13
36887,36887,0,0,1,1
36888,36888,0,0,4,4
36889,36889,1,1,0,0
36890,36890,0,0,2,2
36891,36891,0,0,2,2
36892,36892,0,0,1,1
36893,36893,0,0,1,1
36894,36894,0,0,2,2
36895,36895,0,0,1,1
36896,36896,0,0,2,2
36897,36897,0,0,1,1
36898,36898,0,0,1,1
36899,36899,0,0,1,1
36900,36900,0,0,1,1
36901,36901,0,0,2,2
36902,36902,0,0,1,1
36903,36903,0,0,-1,3
36904,36904,0,0,3,3
36905,36905,0,0,1,1
36906,36906,1,1,0,0
36907,36907,1,1,0,0
36908,36908,1,1,0,0
36909,36909,1,1,8,8
36910,36910,1,1,0,0
36911,36911,0,0,2,2
36912,36912,0,0,1,1
36913,36913,0,0,1,1
36914,36914,0,0,1,1
36915,36915,0,0,2,2
36916,36916,0,0,1,1
36917,36917,0,0,2,2
36918,36918,0,0,10,10
36919,36919,0,0,3,3
36920,36920,0,0,2,2
36921,36921,0,0,1,1
36922,36922,0,0,1,1
36923,36923,0,0,4,4
36924,36924,1,1,0,0
36925,36925,0,0,1,1
36926,36926,0,0,1,1
36927,36927,0,0,-4,4
36928,36928,0,0,1,1
36929,36929,0,0,1,1
36930,36930,0,0,1,1
36931,36931,0,0,1,1
36932,36932,0,0,1,1
36933,36933,0,0,9,9
36934,36934,0,0,1,1
36935,36935,0,0,1,1
36936,36936,0,0,-3,3
36937,36937,0,0,1,1
36938,36938,0,0,2,2
36939,36939,1,1,0,0
36940,36940,0,0,2,2
36941,36941,0,0,2,2
36942,36942,0,2,0,0
36943,36943,0,0,3,3
36944,36944,0,0,1,1
36945,36945,0,0,-45,45
36946,36946,-1,1,0,0
36947,36947,-1,1,0,0
36948,36948,-1,1,0,0
36949,36949,-1,1,-1,1
36950,36950,1,1,0,0
36951,36951,1,1,0,0
36952,36952,0,0,-1,1
36953,36953,0,0,1,1
36954,36954,0,0,1,1
36955,36955,1,1,7,7
36956,36956,0,0,1,1
36957,36957,0,0,1,1
36958,36958,0,0,1,1
36959,36959,0,0,2,2
36960,36960,0,0,1,1
36961,36961,0,0,2,2
36962,36962,0,0,1,1
36963,36963,0,0,2,2
36964,36964,0,0,1,1
36965,36965,0,0,2,2
36966,36966,0,0,1,1
36967,36967,0,0,2,2
36968,36968,1,1,0,0
36969,36969,0,0,1,1
36970,36970,0,0,1,1
36971,36971,0,0,1,1
36972,36972,0,0,1,1
36973,36973,1,1,1,1
36974,36974,0,0,2,2
36975,36975,0,0,1,1
36976,36976,0,0,1,1
36977,36977,0,0,1,1
36978,36978,1,1,0,0
36979,36979,0,0,-1,1
36980,36980,1,1,0,0
36981,36981,1,1,0,0
36982,36982,1,1,0,0
36983,36983,1,1,0,0
36984,36984,1,1,0,0
36985,36985,1,1,0,0
36986,36986,1,1,0,0
36987,36987,1,1,0,0
36988,36988,1,1,0,0
36989,36989,1,1,0,0
36990,36990,1,1,0,0
36991,36991,0,0,-14,14
36992,36992,-3,3,0,0
36993,36993,0,0,1,1
36994,36994,0,0,1,1
36995,36995,0,0,1,1
36996,36996,3,3,0,0
36997,36997,2,2,0,0
36998,36998,1,1,0,0
36999,36999,0,0,3,3
37000,37000,1,1,0,0
37001,37001,1,1,0,0
37002,37002,0,0,3,3
37003,37003,0,0,1,1
37004,37004,-1,1,0,0
37005,37005,0,0,2,2
37006,37006,1,1,2,2
37007,37007,0,0,6,6
37008,37008,0,0,-4,4
37009,37009,0,0,1,1
37010,37010,0,0,4,4
37011,37011,1,1,0,0
37012,37012,1,1,0,0
37013,37013,1,1,0,0
37014,37014,0,0,1,1
37015,37015,2,2,7,7
37016,37016,1,1,0,0
37017,37017,0,0,1,1
37018,37018,0,0,1,1
37019,37019,0,0,5,5
37020,37020,1,1,-6,10
37021,37021,0,0,2,2
37022,37022,1,1,0,0
37023,37023,0,0,2,2
37024,37024,1,3,0,0
37025,37025,0,0,2,2
37026,37026,0,0,1,1
37027,37027,0,0,3,3
37028,37028,1,1,0,0
37029,37029,0,0,9,9
37030,37030,1,1,0,0
37031,37031,-1,1,0,0
37032,37032,-1,1,0,0
37033,37033,-1,1,0,0
37034,37034,-1,1,0,0
37035,37035,0,0,1,1
37036,37036,0,0,1,1
37037,37037,0,0,-1,1
37038,37038,0,0,1,1
37039,37039,1,1,2,2
37040,37040,0,0,3,3
37041,37041,0,0,1,1
37042,37042,0,0,1,1
37043,37043,0,0,1,1
37044,37044,1,1,2,2
37045,37045,-1,1,0,0
37046,37046,1,1,0,0
37047,37047,1,3,0,0
37048,37048,1,1,0,0
37049,37049,0,0,5,5
37050,37050,0,0,1,1
37051,37051,0,0,1,1
37052,37052,1,1,0,0
37053,37053,1,1,0,0
37054,37054,0,0,3,3
37055,37055,1,1,0,0
37056,37056,-1,1,0,0
37057,37057,0,0,1,1
37058,37058,0,0,-7,11
37059,37059,1,1,0,0
37060,37060,-1,1,0,0
37061,37061,0,0,4,4
37062,37062,0,0,2,2
37063,37063,1,1,0,0
37064,37064,0,0,1,1
37065,37065,0,0,3,3
37066,37066,0,0,1,1
37067,37067,0,0,1,1
37068,37068,0,0,-1,1
37069,37069,-1,1,0,0
37070,37070,-1,1,0,0
37071,37071,-1,1,0,0
37072,37072,-1,1,0,0
37073,37073,-2,2,1,1
37074,37074,0,2,0,0
37075,37075,0,0,1,1
37076,37076,0,0,1,1
37077,37077,1,1,11,11
37078,37078,1,1,-1,1
37079,37079,1,1,0,0
37080,37080,1,1,0,0
37081,37081,1,1,0,0
37082,37082,1,1,2,2
37083,37083,0,0,-1,1
37084,37084,0,0,1,1
37085,37085,0,0,1,1
37086,37086,0,0,1,1
37087,37087,1,1,0,0
37088,37088,0,0,1,1
37089,37089,0,0,1,1
37090,37090,0,0,1,1
37091,37091,0,0,1,1
37092,37092,0,0,1,1
37093,37093,1,1,0,0
37094,37094,1,1,0,0
37095,37095,0,0,-1,1
37096,37096,0,0,1,1
37097,37097,1,1,5,5
37098,37098,1,1,1,1
37099,37099,0,0,1,1
37100,37100,1,1,0,0
37101,37101,1,1,0,0
37102,37102,1,1,0,0
37103,37103,1,1,0,0
37104,37104,1,1,0,0
37105,37105,1,1,2,2
37106,37106,1,1,0,0
37107,37107,0,0,2,2
37108,37108,0,0,1,1
37109,37109,0,0,2,2
37110,37110,0,0,1,1
37111,37111,0,0,4,4
37112,37112,-1,1,0,0
37113,37113,-1,1,0,0
37114,37114,-1,1,0,0
37115,37115,-1,1,0,0
37116,37116,-1,1,3,3
37117,37117,0,2,2,2
37118,37118,-1,1,0,0
37119,37119,-1,1,0,0
37120,37120,-1,1,2,2
37121,37121,-1,1,0,0
37122,37122,-1,1,1,1
37123,37123,1,1,0,0
37124,37124,-1,1,1,1
37125,37125,-1,1,0,0
37126,37126,0,0,1,1
37127,37127,0,0,-1,1
37128,37128,0,0,1,1
37129,37129,0,0,-1,1
37130,37130,0,0,3,3
37131,37131,0,0,1,1
37132,37132,0,0,1,1
37133,37133,0,0,-1,1
37134,37134,0,0,1,1
37135,37135,-1,1,0,0
37136,37136,-1,1,0,0
37137,37137,0,2,0,0
37138,37138,-1,1,0,0
37139,37139,-1,1,0,0
37140,37140,-1,1,0,0
37141,37141,-1,1,0,0
37142,37142,0,2,0,0
37143,37143,-1,1,0,0
37144,37144,-1,1,0,0
37145,37145,-1,1,0,0
37146,37146,0,0,1,1
37147,37147,0,0,1,1
37148,37148,-1,1,0,0
37149,37149,0,0,0,2
37150,37150,0,0,1,1
37151,37151,-1,1,0,0
37152,37152,-1,1,0,0
37153,37153,0,0,-2,2
37154,37154,0,0,1,1
37155,37155,0,0,1,1
37156,37156,0,0,1,1
37157,37157,1,1,-2,2
37158,37158,-1,1,0,0
37159,37159,1,1,1,1
37160,37160,1,1,0,0
37161,37161,0,0,1,1
37162,37162,0,0,2,2
37163,37163,1,1,0,0
37164,37164,0,0,2,2
37165,37165,0,0,1,1
37166,37166,1,1,1,1
37167,37167,0,0,1,1
37168,37168,1,1,0,0
37169,37169,0,0,1,1
37170,37170,0,0,-4,4
37171,37171,0,0,6,6
37172,37172,1,1,0,0
37173,37173,0,0,1,1
37174,37174,0,0,4,4
37175,37175,0,0,1,1
37176,37176,0,0,11,11
37177,37177,0,0,1,1
37178,37178,0,0,1,1
37179,37179,0,0,0,2
37180,37180,1,1,0,0
37181,37181,0,0,1,1
37182,37182,0,0,-3,3
37183,37183,1,1,0,0
37184,37184,0,0,1,1
37185,37185,0,0,8,8
37186,37186,1,1,3,3
37187,37187,0,0,3,3
37188,37188,0,0,1,1
37189,37189,0,0,1,1
37190,37190,0,0,3,3
37191,37191,0,0,1,1
37192,37192,0,0,7,7
37193,37193,0,0,1,1
37194,37194,0,0,-4,4
37195,37195,0,0,-183,183
37196,37196,-1,1,0,0
37197,37197,-1,1,0,0
37198,37198,-1,1,0,0
37199,37199,-1,1,1,1
37200,37200,-1,1,0,0
37201,37201,0,0,4,4
37202,37202,0,0,1,1
37203,37203,0,0,1,1
37204,37204,0,0,5,5
37205,37205,1,1,0,0
37206,37206,1,1,0,0
37207,37207,1,1,0,0
37208,37208,1,1,0,0
37209,37209,1,1,2,2
37210,37210,0,0,2,2
37211,37211,0,0,2,2
37212,37212,1,1,0,0
37213,37213,1,1,0,0
37214,37214,1,1,2,2
37215,37215,0,0,1,1
37216,37216,0,0,3,3
37217,37217,0,0,2,2
37218,37218,0,0,1,1
37219,37219,1,1,0,0
37220,37220,0,0,4,4
37221,37221,1,1,0,0
37222,37222,0,0,2,2
37223,37223,0,0,1,1
37224,37224,1,1,9,9
37225,37225,1,1,0,0
37226,37226,0,0,2,2
37227,37227,0,0,1,1
37228,37228,0,0,4,4
37229,37229,0,0,-1,1
37230,37230,0,0,1,1
37231,37231,0,0,1,1
37232,37232,0,0,1,1
37233,37233,0,0,1,1
37234,37234,1,1,79,79
37235,37235,0,0,1,1
37236,37236,0,0,1,1
